Date,infiltration
1974-03-10,-0.121643096
1974-03-11,-0.885333086
1974-03-12,-2.24142336
1974-03-13,-2.02908672
1974-03-14,-1.014404194
1974-03-15,-0.507163493
1974-03-16,-0.253572098
1974-03-17,-0.126783635
1974-03-18,-0.063391213
1974-03-19,-0.73853039
1974-03-20,-1.197210378
1974-03-21,-0.810262905
1974-03-22,-0.585410554
1974-03-23,-0.435912938
1974-03-24,-0.217949336
1974-03-25,-0.108972886
1974-03-26,-0.054485997
1974-03-27,-0.027242886
1974-03-28,-0.013621415
1974-03-29,0
1974-03-30,-0.08756087
1974-03-31,-0.480133025
1974-04-01,-1.4356224
1974-04-02,-1.54925568
1974-04-03,-0.904904207
1974-04-04,-0.483365726
1974-04-05,-0.241674099
1974-04-06,-0.120834854
1974-04-07,-0.060416878
1974-04-08,-0.030208302
1974-04-09,-0.015104116
1974-04-10,0
1974-04-11,0
1974-04-12,0
1974-04-13,0
1974-04-14,0
1974-04-15,0
1974-04-16,0
1974-04-17,-0.152671897
1974-04-18,-0.940611903
1974-04-19,-3.0350592
1974-04-20,-3.08524032
1974-04-21,-1.58395392
1974-04-22,-0.824997271
1974-04-23,-0.412473102
1974-04-24,-0.206230164
1974-04-25,-0.103113486
1974-04-26,-0.051556344
1974-04-27,-0.025778072
1974-04-28,-0.19306803
1974-04-29,-0.413383178
1974-04-30,-0.344683013
1974-05-01,-0.172337048
1974-05-02,-0.086167408
1974-05-03,-0.043083425
1974-05-04,-1.074312419
1974-05-05,-1.81218816
1974-05-06,-1.51552512
1974-05-07,-0.965012742
1974-05-08,-0.482471438
1974-05-09,-0.241226989
1974-05-10,-0.120611308
1974-05-11,-0.060305107
1974-05-12,-0.030152417
1974-05-13,-0.015076174
1974-05-14,0
1974-05-15,0
1974-05-16,0
1974-05-17,0
1974-05-18,0
1974-05-19,0
1974-05-20,-0.068017731
1974-05-21,-0.087944614
1974-05-22,-0.043972015
1974-05-23,-0.021985934
1974-05-24,-0.010992949
1974-05-25,0
1974-05-26,0
1974-05-27,0
1974-05-28,0
1974-05-29,0
1974-05-30,0
1974-05-31,-0.047237478
1974-06-01,-0.061073326
1974-06-02,-0.030536522
1974-06-03,-0.015268226
1974-06-04,0
1974-06-05,0
1974-06-06,0
1974-06-07,0
1974-06-08,0
1974-06-09,0
1974-06-10,0
1974-06-11,0.00E+00
1974-06-12,0.00E+00
1974-06-13,0.00E+00
1974-06-14,0
1974-06-15,0
1974-06-16,0
1974-06-17,0
1974-06-18,0
1974-06-19,0
1974-06-20,0
1974-06-21,0
1974-06-22,0
1974-06-23,0
1974-06-24,0
1974-06-25,0
1974-06-26,0
1974-06-27,0
1974-06-28,0.00E+00
1974-06-29,0.00E+00
1974-06-30,0.00E+00
1974-07-01,0
1974-07-02,0
1974-07-03,0
1974-07-04,0
1974-07-05,0
1974-07-06,0
1974-07-07,0
1974-07-08,-0.029815443
1974-07-09,-0.031062702
1974-07-10,-0.015531314
1974-07-11,0
1974-07-12,0
1974-07-13,0
1974-07-14,0
1974-07-15,0
1974-07-16,0
1974-07-17,0
1974-07-18,-0.010603425
1974-07-19,-0.022020391
1974-07-20,-0.024290633
1974-07-21,-0.0399005
1974-07-22,-0.041997461
1974-07-23,-0.020998664
1974-07-24,-0.010499315
1974-07-25,0
1974-07-26,0
1974-07-27,0
1974-07-28,0
1974-07-29,0
1974-07-30,0
1974-07-31,0.00E+00
1974-08-01,0.00E+00
1974-08-02,0.00E+00
1974-08-03,0.00E+00
1974-08-04,-0.079385415
1974-08-05,-0.102747656
1974-08-06,-0.05137343
1974-08-07,-0.025686616
1974-08-08,-0.026069771
1974-08-09,-0.083222674
1974-08-10,-0.089018644
1974-08-11,-0.625239572
1974-08-12,-1.293242513
1974-08-13,-1.059086223
1974-08-14,-0.529501031
1974-08-15,-0.264739996
1974-08-16,-0.391098959
1974-08-17,-0.554299739
1974-08-18,-0.844858419
1974-08-19,-0.776661655
1974-08-20,-0.628965071
1974-08-21,-0.505627315
1974-08-22,-0.252804064
1974-08-23,-0.126399633
1974-08-24,-0.073535571
1974-08-25,-0.044978243
1974-08-26,-0.022489045
1974-08-27,-0.011244504
1974-08-28,-0.607803997
1974-08-29,-0.782200793
1974-08-30,-0.391077449
1974-08-31,-0.195532987
1974-09-01,-0.097765056
1974-09-02,-0.048882169
1974-09-03,-0.024440994
1974-09-04,-0.012220474
1974-09-05,0
1974-09-06,0
1974-09-07,0
1974-09-08,0
1974-09-09,0
1974-09-10,0
1974-09-11,-0.019346729
1974-09-12,-0.023593689
1974-09-13,-0.014494909
1974-09-14,0
1974-09-15,0
1974-09-16,0
1974-09-17,0
1974-09-18,0
1974-09-19,0
1974-09-20,0
1974-09-21,0.00E+00
1974-09-22,0.00E+00
1974-09-23,0
1974-09-24,0
1974-09-25,0
1974-09-26,0
1974-09-27,0
1974-09-28,0
1974-09-29,0
1974-09-30,0.00E+00
1974-10-01,0.00E+00
1974-10-02,0.00E+00
1974-10-03,0
1974-10-04,0
1974-10-05,0
1974-10-06,0
1974-10-07,-0.035869295
1974-10-08,-0.144599842
1974-10-09,-0.151909185
1974-10-10,-0.18725349
1974-10-11,-0.559189509
1974-10-12,-0.82218193
1974-10-13,-1.71514368
1974-10-14,-3.24988416
1974-10-15,-3.16873728
1974-10-16,-2.3328
1974-10-17,-1.5434496
1974-10-18,-1.41322752
1974-10-19,-1.376175703
1974-10-20,-0.81511893
1974-10-21,-0.407534534
1974-10-22,-0.203761032
1974-10-23,-0.10187896
1974-10-24,-0.05093909
1974-10-25,-0.025469447
1974-10-26,-0.012734699
1974-10-27,-0.119794913
1974-10-28,-0.190568595
1974-10-29,-0.378905831
1974-10-30,-0.38913743
1974-10-31,-0.194563026
1974-11-01,-0.164889161
1974-11-02,-0.136148335
1974-11-03,-0.068073471
1974-11-04,-0.034036561
1974-11-05,-0.017018237
1974-11-06,0
1974-11-07,0
1974-11-08,-0.275053571
1974-11-09,-0.818560692
1974-11-10,-0.778007144
1974-11-11,-0.388980873
1974-11-12,-0.194484755
1974-11-13,-0.097240958
1974-11-14,-0.048620124
1974-11-15,-0.024309973
1974-11-16,-0.012154964
1974-11-17,0
1974-11-18,-0.465962043
1974-11-19,-0.600678015
1974-11-20,-0.300325474
1974-11-21,-0.150159343
1974-11-22,-0.075078828
1974-11-23,-0.037539202
1974-11-24,-0.018769547
1974-11-25,0
1974-11-26,-0.227980597
1974-11-27,-0.291353117
1974-11-28,-0.320177899
1974-11-29,-0.298699854
1974-11-30,-0.149346575
1974-12-01,-0.07467245
1974-12-02,-0.037336015
1974-12-03,-0.018667954
1974-12-04,0
1974-12-05,0
1974-12-06,0
1974-12-07,0
1974-12-08,0
1974-12-09,0
1974-12-10,0
1974-12-11,0.00E+00
1974-12-12,0.00E+00
1974-12-13,0.00E+00
1974-12-14,0
1974-12-15,0
1974-12-16,-0.34169595
1974-12-17,-1.10382977
1974-12-18,-2.02853376
1974-12-19,-2.31994368
1974-12-20,-1.59694848
1974-12-21,-0.798359694
1974-12-22,-1.161661202
1974-12-23,-1.4024448
1974-12-24,-1.582848
1974-12-25,-1.638144
1974-12-26,-1.043612592
1974-12-27,-0.532317395
1974-12-28,-1.16168274
1974-12-29,-1.285431511
1974-12-30,-0.855401361
1974-12-31,-0.766910523
1975-01-01,-0.817844346
1975-01-02,-0.646540545
1975-01-03,-0.323254596
1975-01-04,-0.161623379
1975-01-05,-0.746950948
1975-01-06,-0.902565172
1975-01-07,-0.451252035
1975-01-08,-1.226882502
1975-01-09,-1.4086656
1975-01-10,-0.704251639
1975-01-11,-0.419408493
1975-01-12,-0.871287778
1975-01-13,-0.918650405
1975-01-14,-0.459293553
1975-01-15,-0.229638855
1975-01-16,-0.114817449
1975-01-17,-0.649478504
1975-01-18,-1.204270737
1975-01-19,-1.304960786
1975-01-20,-1.003166761
1975-01-21,-0.541789157
1975-01-22,-0.716730357
1975-01-23,-1.6409088
1975-01-24,-1.55768832
1975-01-25,-0.778775883
1975-01-26,-0.389365194
1975-01-27,-0.194676909
1975-01-28,-0.09733703
1975-01-29,-0.048668159
1975-01-30,-0.02433399
1975-01-31,-0.012166973
1975-02-01,0
1975-02-02,0
1975-02-03,0
1975-02-04,0
1975-02-05,0
1975-02-06,0
1975-02-07,0.00E+00
1975-02-08,0.00E+00
1975-02-09,0.00E+00
1975-02-10,-0.292254981
1975-02-11,-1.6747776
1975-02-12,-2.16262656
1975-02-13,-1.49686272
1975-02-14,-0.892108021
1975-02-15,-0.446024158
1975-02-16,-0.223004607
1975-02-17,-0.111500439
1975-02-18,-0.13474425
1975-02-19,-0.130120121
1975-02-20,-0.065059424
1975-02-21,-0.032529553
1975-02-22,-0.016264736
1975-02-23,0
1975-02-24,0
1975-02-25,0
1975-02-26,0
1975-02-27,0
1975-02-28,0
1975-03-01,0
1975-03-02,0.00E+00
1975-03-03,-0.025233114
1975-03-04,-0.108010803
1975-03-05,-0.113879076
1975-03-06,-0.05693905
1975-03-07,-0.028469403
1975-03-08,-0.014234671
1975-03-09,0
1975-03-10,0
1975-03-11,0
1975-03-12,0
1975-03-13,0
1975-03-14,0
1975-03-15,0
1975-03-16,0.00E+00
1975-03-17,0.00E+00
1975-03-18,0.00E+00
1975-03-19,0
1975-03-20,0
1975-03-21,0
1975-03-22,0
1975-03-23,-0.024778555
1975-03-24,-0.032072042
1975-03-25,-0.016035982
1975-03-26,-0.077166129
1975-03-27,-0.226568752
1975-03-28,-0.5185467
1975-03-29,-0.824246503
1975-03-30,-0.671860888
1975-03-31,-0.335913509
1975-04-01,-0.167952518
1975-04-02,-0.0839752
1975-04-03,-0.041987335
1975-04-04,-0.020993601
1975-04-05,-0.010496784
1975-04-06,0
1975-04-07,0
1975-04-08,-0.050083856
1975-04-09,-0.063783469
1975-04-10,-0.031891581
1975-04-11,-0.015945752
1975-04-12,0
1975-04-13,0
1975-04-14,-0.253260394
1975-04-15,-0.489868163
1975-04-16,-0.374918755
1975-04-17,-0.236479344
1975-04-18,-0.247615612
1975-04-19,-0.316896745
1975-04-20,-0.254761888
1975-04-21,-0.127378509
1975-04-22,-0.370458206
1975-04-23,-0.919724143
1975-04-24,-0.947244285
1975-04-25,-0.665385007
1975-04-26,-0.423476149
1975-04-27,-0.211731342
1975-04-28,-0.10586399
1975-04-29,-0.052931573
1975-04-30,-0.026465682
1975-05-01,-0.013232814
1975-05-02,-0.05558186
1975-05-03,-0.066686308
1975-05-04,-0.033342986
1975-05-05,-0.016671451
1975-05-06,0
1975-05-07,0
1975-05-08,0
1975-05-09,0
1975-05-10,0
1975-05-11,0
1975-05-12,-0.127494554
1975-05-13,-0.72163702
1975-05-14,-0.803002222
1975-05-15,-0.49735137
1975-05-16,-0.324822957
1975-05-17,-0.162407518
1975-05-18,-0.081202769
1975-05-19,-0.040601136
1975-05-20,-0.020300505
1975-05-21,-0.01536937
1975-05-22,-0.011830489
1975-05-23,0
1975-05-24,0
1975-05-25,0
1975-05-26,0
1975-05-27,0
1975-05-28,0
1975-05-29,-0.034051021
1975-05-30,-0.044000371
1975-05-31,-0.022000112
1975-06-01,-0.011000038
1975-06-02,0
1975-06-03,0
1975-06-04,0
1975-06-05,0
1975-06-06,0
1975-06-07,-0.010072344
1975-06-08,0
1975-06-09,0
1975-06-10,0
1975-06-11,0
1975-06-12,0
1975-06-13,0
1975-06-14,0.00E+00
1975-06-15,0
1975-06-16,0
1975-06-17,0
1975-06-18,0
1975-06-19,0
1975-06-20,0
1975-06-21,0
1975-06-22,0
1975-06-23,0.00E+00
1975-06-24,0
1975-06-25,-0.01119788
1975-06-26,-0.012597533
1975-06-27,0
1975-06-28,0
1975-06-29,0
1975-06-30,0
1975-07-01,-0.010422248
1975-07-02,0
1975-07-03,-0.067976549
1975-07-04,-0.08591517
1975-07-05,-0.068975737
1975-07-06,-0.055155349
1975-07-07,-0.02757756
1975-07-08,-0.013788751
1975-07-09,0
1975-07-10,0
1975-07-11,0
1975-07-12,0
1975-07-13,0
1975-07-14,0
1975-07-15,0
1975-07-16,0.00E+00
1975-07-17,0.00E+00
1975-07-18,0.00E+00
1975-07-19,0
1975-07-20,0
1975-07-21,0
1975-07-22,0
1975-07-23,0
1975-07-24,0
1975-07-25,0
1975-07-26,0
1975-07-27,0
1975-07-28,0
1975-07-29,-0.010619809
1975-07-30,-0.012470558
1975-07-31,0
1975-08-01,0
1975-08-02,0
1975-08-03,0
1975-08-04,0
1975-08-05,0
1975-08-06,0.00E+00
1975-08-07,0.00E+00
1975-08-08,0.00E+00
1975-08-09,0.00E+00
1975-08-10,0
1975-08-11,0
1975-08-12,0
1975-08-13,0
1975-08-14,0
1975-08-15,0
1975-08-16,0
1975-08-17,0
1975-08-18,0
1975-08-19,0
1975-08-20,0
1975-08-21,0
1975-08-22,0
1975-08-23,0
1975-08-24,0
1975-08-25,-0.012900145
1975-08-26,-0.01669728
1975-08-27,0
1975-08-28,0
1975-08-29,0
1975-08-30,0
1975-08-31,0
1975-09-01,0
1975-09-02,0
1975-09-03,0.00E+00
1975-09-04,0.00E+00
1975-09-05,0
1975-09-06,0
1975-09-07,0
1975-09-08,0
1975-09-09,-0.045603854
1975-09-10,-0.057994586
1975-09-11,-0.028997166
1975-09-12,-0.014498552
1975-09-13,0
1975-09-14,0
1975-09-15,0
1975-09-16,0
1975-09-17,0
1975-09-18,0
1975-09-19,0
1975-09-20,0
1975-09-21,0
1975-09-22,0
1975-09-23,0.00E+00
1975-09-24,0.00E+00
1975-09-25,0
1975-09-26,0
1975-09-27,0
1975-09-28,0
1975-09-29,0
1975-09-30,0
1975-10-01,0
1975-10-02,0
1975-10-03,0.00E+00
1975-10-04,0.00E+00
1975-10-05,0.00E+00
1975-10-06,0
1975-10-07,0
1975-10-08,0
1975-10-09,0
1975-10-10,0
1975-10-11,0
1975-10-12,0
1975-10-13,0
1975-10-14,0
1975-10-15,-0.054691135
1975-10-16,-0.069340789
1975-10-17,-0.034670213
1975-10-18,-0.174151075
1975-10-19,-0.211639067
1975-10-20,-0.105817848
1975-10-21,-0.118882272
1975-10-22,-0.147149554
1975-10-23,-0.101616818
1975-10-24,-0.05080802
1975-10-25,-0.026095212
1975-10-26,-0.013596714
1975-10-27,0
1975-10-28,-0.172794028
1975-10-29,-0.220952254
1975-10-30,-0.617735131
1975-10-31,-1.124558402
1975-11-01,-0.995405511
1975-11-02,-0.581305545
1975-11-03,-0.972259546
1975-11-04,-1.173043109
1975-11-05,-0.702080539
1975-11-06,-0.351021773
1975-11-07,-0.283709731
1975-11-08,-0.624622441
1975-11-09,-0.627496451
1975-11-10,-0.313733454
1975-11-11,-0.156863029
1975-11-12,-0.608359293
1975-11-13,-0.725090531
1975-11-14,-0.362525539
1975-11-15,-0.181257841
1975-11-16,-0.090627686
1975-11-17,-0.045313533
1975-11-18,-0.02265669
1975-11-19,-0.011328325
1975-11-20,0
1975-11-21,0
1975-11-22,0
1975-11-23,0
1975-11-24,-0.386446602
1975-11-25,-0.49989782
1975-11-26,-0.249939537
1975-11-27,-0.36640183
1975-11-28,-0.64600698
1975-11-29,-0.538275332
1975-11-30,-0.269126793
1975-12-01,-0.476737671
1975-12-02,-1.68763392
1975-12-03,-5.0519808
1975-12-04,-6.9099264
1975-12-05,-4.8715776
1975-12-06,-2.43482112
1975-12-07,-2.85894144
1975-12-08,-2.7330048
1975-12-09,-1.366211571
1975-12-10,-0.683035781
1975-12-11,-0.341500382
1975-12-12,-0.170745809
1975-12-13,-0.085371812
1975-12-14,-0.042685632
1975-12-15,-0.021342748
1975-12-16,-0.010671356
1975-12-17,0
1975-12-18,0
1975-12-19,0
1975-12-20,0
1975-12-21,0
1975-12-22,0
1975-12-23,0.00E+00
1975-12-24,0.00E+00
1975-12-25,0.00E+00
1975-12-26,0.00E+00
1975-12-27,0
1975-12-28,0
1975-12-29,0
1975-12-30,-2.60679168
1975-12-31,-4.161024
1976-01-01,-2.7053568
1976-01-02,-1.352423596
1976-01-03,-0.67614319
1976-01-04,-0.839594668
1976-01-05,-0.818145986
1976-01-06,-0.409047875
1976-01-07,-1.02262364
1976-01-08,-4.51616256
1976-01-09,-5.94943488
1976-01-10,-3.7898496
1976-01-11,-2.12599296
1976-01-12,-1.246881794
1976-01-13,-0.62338258
1976-01-14,-0.311676706
1976-01-15,-0.155834703
1976-01-16,-0.470743239
1976-01-17,-2.23699968
1976-01-18,-2.58315264
1976-01-19,-1.38889728
1976-01-20,-1.014672559
1976-01-21,-0.761707584
1976-01-22,-0.380832026
1976-01-23,-0.190410573
1976-01-24,-0.095203922
1976-01-25,-0.047601621
1976-01-26,-0.023800726
1976-01-27,-0.011900341
1976-01-28,-0.19365837
1976-01-29,-0.303005947
1976-01-30,-0.196836701
1976-01-31,-0.098416896
1976-02-01,-0.049208083
1976-02-02,-0.024603951
1976-02-03,-0.012301952
1976-02-04,0
1976-02-05,0
1976-02-06,0
1976-02-07,0
1976-02-08,-0.170927774
1976-02-09,-0.220931422
1976-02-10,-0.110463876
1976-02-11,-0.055231479
1976-02-12,-0.027615624
1976-02-13,-0.013807783
1976-02-14,-0.339244319
1976-02-15,-4.8612096
1976-02-16,-7.82244864
1976-02-17,-7.01139456
1976-02-18,-5.53609728
1976-02-19,-3.69501696
1976-02-20,-4.10614272
1976-02-21,-3.63806208
1976-02-22,-1.8185472
1976-02-23,-0.909144954
1976-02-24,-0.45454147
1976-02-25,-0.22726298
1976-02-26,-0.113629553
1976-02-27,-0.056814291
1976-02-28,-0.028407023
1976-02-29,-0.014203481
1976-03-01,-2.14451712
1976-03-02,-8.10072576
1976-03-03,-14.20153344
1976-03-04,-11.7932544
1976-03-05,-5.89151232
1976-03-06,-6.30623232
1976-03-07,-6.683904
1976-03-08,-5.00857344
1976-03-09,-4.43653632
1976-03-10,-3.13279488
1976-03-11,-1.56598272
1976-03-12,-0.782923857
1976-03-13,-0.391438932
1976-03-14,-0.195713722
1976-03-15,-0.097855419
1976-03-16,-0.04892735
1976-03-17,-0.860465632
1976-03-18,-1.221326291
1976-03-19,-0.711567203
1976-03-20,-0.355764607
1976-03-21,-1.66662144
1976-03-22,-4.24217088
1976-03-23,-6.11449344
1976-03-24,-5.48232192
1976-03-25,-3.2631552
1976-03-26,-2.06585856
1976-03-27,-3.06298368
1976-03-28,-6.81053184
1976-03-29,-11.32724736
1976-03-30,-9.46487808
1976-03-31,-4.72905216
1976-04-01,-2.36376576
1976-04-02,-1.181649821
1976-04-03,-1.58671872
1976-04-04,-1.58436864
1976-04-05,-0.792085741
1976-04-06,-0.396019335
1976-04-07,-0.198003779
1976-04-08,-1.274779662
1976-04-09,-1.57123584
1976-04-10,-0.785503457
1976-04-11,-0.392728587
1976-04-12,-0.196358501
1976-04-13,-0.098177803
1976-04-14,-0.049088539
1976-04-15,-0.024544179
1976-04-16,-0.012272067
1976-04-17,0
1976-04-18,0
1976-04-19,0
1976-04-20,0
1976-04-21,0
1976-04-22,0
1976-04-23,0.00E+00
1976-04-24,0.00E+00
1976-04-25,-0.612218332
1976-04-26,-0.792360313
1976-04-27,-0.396156607
1976-04-28,-0.198072415
1976-04-29,-0.099034732
1976-04-30,-0.049516997
1976-05-01,-0.024758407
1976-05-02,-0.01237918
1976-05-03,0
1976-05-04,-0.038415393
1976-05-05,-0.047264447
1976-05-06,-0.254297484
1976-05-07,-0.411360008
1976-05-08,-0.285893162
1976-05-09,-0.142943519
1976-05-10,-0.07147099
1976-05-11,-0.035735303
1976-05-12,-0.017867603
1976-05-13,0
1976-05-14,-0.075137717
1976-05-15,-0.826540499
1976-05-16,-0.995326175
1976-05-17,-0.497625929
1976-05-18,-0.990403587
1976-05-19,-1.216013977
1976-05-20,-0.712649484
1976-05-21,-0.356305693
1976-05-22,-0.178148077
1976-05-23,-0.089072847
1976-05-24,-0.057104941
1976-05-25,-0.038536363
1976-05-26,-0.019268125
1976-05-27,0
1976-05-28,0
1976-05-29,0
1976-05-30,0
1976-05-31,0
1976-06-01,0
1976-06-02,0
1976-06-03,0.00E+00
1976-06-04,0.00E+00
1976-06-05,0.00E+00
1976-06-06,0
1976-06-07,0
1976-06-08,0
1976-06-09,0
1976-06-10,0
1976-06-11,0
1976-06-12,0
1976-06-13,0
1976-06-14,0
1976-06-15,-0.129830579
1976-06-16,-0.168044129
1976-06-17,-0.084021007
1976-06-18,-0.042010237
1976-06-19,-0.021005052
1976-06-20,-0.010502509
1976-06-21,0
1976-06-22,0
1976-06-23,0
1976-06-24,0
1976-06-25,0
1976-06-26,0
1976-06-27,0.00E+00
1976-06-28,0.00E+00
1976-06-29,0.00E+00
1976-06-30,0.00E+00
1976-07-01,0
1976-07-02,0
1976-07-03,0
1976-07-04,0
1976-07-05,-0.029499834
1976-07-06,-0.035714032
1976-07-07,-0.017856968
1976-07-08,0
1976-07-09,0
1976-07-10,0
1976-07-11,0
1976-07-12,0
1976-07-13,0
1976-07-14,0
1976-07-15,0.00E+00
1976-07-16,0.00E+00
1976-07-17,0.00E+00
1976-07-18,0
1976-07-19,0
1976-07-20,0
1976-07-21,0
1976-07-22,0
1976-07-23,0.00E+00
1976-07-24,0.00E+00
1976-07-25,0.00E+00
1976-07-26,0
1976-07-27,0
1976-07-28,0
1976-07-29,0
1976-07-30,0
1976-07-31,0
1976-08-01,-0.035800094
1976-08-02,-0.046337687
1976-08-03,-0.023168763
1976-08-04,-0.011584361
1976-08-05,0
1976-08-06,0
1976-08-07,0
1976-08-08,0
1976-08-09,0
1976-08-10,0
1976-08-11,0.00E+00
1976-08-12,0.00E+00
1976-08-13,0.00E+00
1976-08-14,0.00E+00
1976-08-15,-0.036671894
1976-08-16,-0.092894783
1976-08-17,-0.11130094
1976-08-18,-0.181750404
1976-08-19,-0.172890879
1976-08-20,-0.086444316
1976-08-21,-0.043221876
1976-08-22,-0.021610868
1976-08-23,-0.010805416
1976-08-24,-0.015915835
1976-08-25,-0.016309001
1976-08-26,0
1976-08-27,0
1976-08-28,-0.162464307
1976-08-29,-0.203293643
1976-08-30,-0.101645269
1976-08-31,-0.050822245
1976-09-01,-0.025411025
1976-09-02,-0.012705488
1976-09-03,0
1976-09-04,0
1976-09-05,0
1976-09-06,0
1976-09-07,0
1976-09-08,0
1976-09-09,0.00E+00
1976-09-10,0
1976-09-11,0
1976-09-12,-0.466653436
1976-09-13,-0.972340098
1976-09-14,-1.81453824
1976-09-15,-2.3092992
1976-09-16,-1.61519616
1976-09-17,-0.807503952
1976-09-18,-0.403727515
1976-09-19,-0.201857647
1976-09-20,-2.01318912
1976-09-21,-2.61010944
1976-09-22,-1.372321779
1976-09-23,-1.225417863
1976-09-24,-1.04103812
1976-09-25,-0.520478411
1976-09-26,-0.260229045
1976-09-27,-0.130111979
1976-09-28,-0.065055353
1976-09-29,-0.032527517
1976-09-30,-0.016263719
1976-10-01,-2.29782528
1976-10-02,-7.56020736
1976-10-03,-7.42445568
1976-10-04,-4.03702272
1976-10-05,-5.467392
1976-10-06,-5.26569984
1976-10-07,-2.63181312
1976-10-08,-1.315628366
1976-10-09,-0.657749265
1976-10-10,-0.671200169
1976-10-11,-0.607510997
1976-10-12,-0.303741647
1976-10-13,-0.151867367
1976-10-14,-0.075932814
1976-10-15,-0.037966191
1976-10-16,-0.018983041
1976-10-17,-0.13817417
1976-10-18,-1.94738688
1976-10-19,-3.36724992
1976-10-20,-3.80312064
1976-10-21,-2.9645568
1976-10-22,-2.54126592
1976-10-23,-2.11175424
1976-10-24,-1.055703601
1976-10-25,-0.527809997
1976-10-26,-0.263894547
1976-10-27,-0.131944658
1976-10-28,-0.065971675
1976-10-29,-0.032985673
1976-10-30,-0.016492795
1976-10-31,0
1976-11-01,0
1976-11-02,0
1976-11-03,0
1976-11-04,0
1976-11-05,0
1976-11-06,0
1976-11-07,0.00E+00
1976-11-08,0.00E+00
1976-11-09,0.00E+00
1976-11-10,-0.295647778
1976-11-11,-0.382654651
1976-11-12,-0.228388516
1976-11-13,-0.216588004
1976-11-14,-0.166241065
1976-11-15,-0.603735303
1976-11-16,-1.204865847
1976-11-17,-1.97531136
1976-11-18,-1.76919552
1976-11-19,-4.03992576
1976-11-20,-4.83397632
1976-11-21,-4.25972736
1976-11-22,-7.1718912
1976-11-23,-8.135424
1976-11-24,-5.61821184
1976-11-25,-3.06049536
1976-11-26,-1.52990208
1976-11-27,-1.366470729
1976-11-28,-1.161023998
1976-11-29,-0.580461438
1976-11-30,-0.290218084
1976-12-01,-0.219243553
1976-12-02,-2.80779264
1976-12-03,-4.24244736
1976-12-04,-4.04462592
1976-12-05,-3.08123136
1976-12-06,-8.06823936
1976-12-07,-13.6035072
1976-12-08,-10.27980288
1976-12-09,-5.13589248
1976-12-10,-2.97174528
1976-12-11,-1.80693504
1976-12-12,-0.903365513
1976-12-13,-0.451652143
1976-12-14,-0.225818413
1976-12-15,-1.196449243
1976-12-16,-1.45884672
1976-12-17,-0.729311565
1976-12-18,-0.364635828
1976-12-19,-0.182312916
1976-12-20,-0.091155213
1976-12-21,-0.045577294
1976-12-22,-0.022788568
1976-12-23,-0.011394265
1976-12-24,0
1976-12-25,0
1976-12-26,0
1976-12-27,0
1976-12-28,-0.070353593
1976-12-29,-0.51292835
1976-12-30,-4.26152448
1976-12-31,-6.00362496
1977-01-01,-3.76261632
1977-01-02,-2.85894144
1977-01-03,-2.47712256
1977-01-04,-1.46299392
1977-01-05,-2.05106688
1977-01-06,-3.2776704
1977-01-07,-3.89643264
1977-01-08,-2.9776896
1977-01-09,-1.52603136
1977-01-10,-0.995580578
1977-01-11,-0.87009872
1977-01-12,-1.160630775
1977-01-13,-1.077819236
1977-01-14,-0.582101033
1977-01-15,-0.694060559
1977-01-16,-2.17354752
1977-01-17,-2.76770304
1977-01-18,-1.96286976
1977-01-19,-2.50200576
1977-01-20,-2.33597952
1977-01-21,-1.64464128
1977-01-22,-1.200901442
1977-01-23,-0.600396627
1977-01-24,-0.300184787
1977-01-25,-0.150089007
1977-01-26,-0.07504366
1977-01-27,-0.037521618
1977-01-28,-0.018760756
1977-01-29,0
1977-01-30,0
1977-01-31,0
1977-02-01,0
1977-02-02,0
1977-02-03,0
1977-02-04,-0.033510225
1977-02-05,-1.4363136
1977-02-06,-3.88772352
1977-02-07,-4.62108672
1977-02-08,-4.20139008
1977-02-09,-8.4443904
1977-02-10,-10.33814016
1977-02-11,-7.33888512
1977-02-12,-4.9807872
1977-02-13,-3.56963328
1977-02-14,-2.204928
1977-02-15,-1.102309213
1977-02-16,-0.551109036
1977-02-17,-0.27554312
1977-02-18,-0.137768709
1977-02-19,-0.485232837
1977-02-20,-0.573319628
1977-02-21,-0.889997746
1977-02-22,-5.00249088
1977-02-23,-7.20285696
1977-02-24,-6.64146432
1977-02-25,-4.90116096
1977-02-26,-4.10351616
1977-02-27,-4.87351296
1977-02-28,-10.83912192
1977-03-01,-15.6653568
1977-03-02,-11.44889856
1977-03-03,-5.84589312
1977-03-04,-3.0219264
1977-03-05,-3.45779712
1977-03-06,-6.83168256
1977-03-07,-6.23821824
1977-03-08,-3.13155072
1977-03-09,-1.57648896
1977-03-10,-0.788165683
1977-03-11,-0.394059534
1977-03-12,-0.197023947
1977-03-13,-0.098510512
1977-03-14,-0.049254891
1977-03-15,-0.024627354
1977-03-16,-0.012313654
1977-03-17,-0.861231855
1977-03-18,-1.170520547
1977-03-19,-0.63347616
1977-03-20,-0.316723019
1977-03-21,-0.158357749
1977-03-22,-0.07917793
1977-03-23,-0.195026476
1977-03-24,-0.220981644
1977-03-25,-0.110488992
1977-03-26,-0.055244037
1977-03-27,-0.027621903
1977-03-28,-1.63206144
1977-03-29,-2.101248
1977-03-30,-1.050433892
1977-03-31,-0.874846794
1977-04-01,-0.715143279
1977-04-02,-0.357552452
1977-04-03,-0.178771429
1977-04-04,-0.089384513
